Frame,Vehicle_ID,Pos_X,Pos_Y,Pos_Z,BBox_X_Min,BBox_X_Max,BBox_Y_Min,BBox_Y_Max,BBox_Z_Min,BBox_Z_Max,MVec_X,MVec_Y,MVec_Z
33,142,31.5994167,55.9705887,-0.0197982,1.8166879,0.9225569,0.7506413,-0.4805597,0.0005582,0.0196789,-1.15E-05,-0.0108642,0.0002942
33,141,35.0990906,53.7779999,-0.0007437,2.3958898,1.081725,0.74383,-3.6513599,0.0012839,0.0152204,-2.67E-05,-0.0900421,0.0004177
34,146,-19.0613365,6.0957365,-0.0196808,1.8166879,0.9225569,0.7506413,0.6348126,-0.0031069,0.0138401,0.0149403,-3.53E-05,0.0001327
34,145,-16.6974182,2.5899642,-0.0004082,2.3958898,1.081725,0.74383,3.7969098,-0.0185248,0.0126808,0.0936985,-0.0002286,0.0003511
34,144,24.7082348,-51.002079,-0.0196638,1.8166879,0.9225569,0.7506413,-0.6345415,0.0126114,0.0138393,0.0004578,0.0149155,0.0001333
34,143,28.274025,-51.3385963,-0.0003918,2.3958898,1.081725,0.74383,-3.7890679,0.1077569,0.0126793,0.0019074,0.0935135,0.0003508
34,142,31.5994015,55.9556541,-0.0196654,1.8166879,0.9225569,0.7506413,-0.6348202,0.0007217,0.0138384,-1.52E-05,-0.0149346,0.0001328
34,141,35.0990601,53.6843071,-0.0003926,2.3958898,1.081725,0.74383,-3.7971039,0.0014902,0.01268,-3.05E-05,-0.0936928,0.0003511
35,146,-19.0429363,6.0956922,-0.0196438,1.8166879,0.9225569,0.7506413,0.7679655,-0.0037575,0.0091806,0.0184002,-4.43E-05,3.70E-05
35,145,-16.6001186,2.5897274,-0.000114,2.3958898,1.081725,0.74383,3.9402891,-0.0192268,0.0105366,0.0972996,-0.0002368,0.0002942
35,144,24.7087688,-50.9837112,-0.0196263,1.8166879,0.9225569,0.7506413,-0.7675693,0.0149346,0.0091806,0.000534,0.0183678,3.75E-05
35,143,28.2760143,-51.2414818,-0.0000979,2.3958898,1.081725,0.74383,-3.9324555,0.1162545,0.0105354,0.0019893,0.0971145,0.0002939
35,142,31.5993824,55.9372482,-0.0196285,1.8166879,0.9225569,0.7506413,-0.7679745,0.0008775,0.0091801,-1.91E-05,-0.0184059,3.69E-05
35,141,35.0990334,53.5870018,-0.0000984,2.3958898,1.081725,0.74383,-3.9404652,0.0014492,0.0105316,-2.67E-05,-0.0973053,0.0002942
36,146,-19.0215492,6.0956402,-0.0196608,1.8166879,0.9225569,0.7506413,0.8843078,-0.0043279,0.0055423,0.0213871,-5.20E-05,-1.70E-05
36,145,-16.4993076,2.5894811,0.0001324,2.3958898,1.081725,0.74383,4.0784286,-0.0199015,0.0087321,0.100811,-0.0002463,0.0002464
36,144,24.7093697,-50.9623566,-0.0196429,1.8166879,0.9225569,0.7506413,-0.883779,0.0173125,0.0055392,0.0006009,0.0213546,-1.66E-05
36,143,28.2781048,-51.1408501,0.0001483,2.3958898,1.081725,0.74383,-4.0705795,0.1255635,0.0087334,0.0020905,0.1006317,0.0002462
36,142,31.5993614,55.915863,-0.0196456,1.8166879,0.9225569,0.7506413,-0.8843179,0.000998,0.0055399,-2.10E-05,-0.0213852,-1.71E-05
36,141,35.0990028,53.486187,0.0001478,2.3958898,1.081725,0.74383,-4.0785913,0.0016402,0.0087313,-3.06E-05,-0.1008148,0.0002462
37,146,-18.9975414,6.0955815,-0.0197051,1.8166879,0.9225569,0.7506413,0.9871554,-0.004835,0.0027677,0.0240078,-5.87E-05,-4.43E-05
37,145,-16.3952751,2.5892272,0.0003399,2.3958898,1.081725,0.74383,4.2015735,-0.020503,0.0072227,0.1040325,-0.0002539,0.0002075
37,144,24.7100334,-50.9383965,-0.0196866,1.8166879,0.9225569,0.7506413,-0.9864942,0.0197554,0.0027673,0.0006637,0.0239601,-4.37E-05
37,143,28.2802944,-51.0369797,0.0003555,2.3958898,1.081725,0.74383,-4.1944082,0.1350983,0.007223,0.0021896,0.1038704,0.0002072
37,142,31.5993385,55.8918495,-0.0196899,1.8166879,0.9225569,0.7506413,-0.9871665,0.0011497,0.0027656,-2.29E-05,-0.0240135,-4.43E-05
37,141,35.0989685,53.3821487,0.0003552,2.3958898,1.081725,0.74383,-4.2017092,0.0018657,0.0072231,-3.43E-05,-0.1040383,0.0002074
38,146,-18.9712048,6.0955176,-0.01976,1.8166879,0.9225569,0.7506413,1.0790952,-0.0052899,0.0007132,0.0263366,-6.39E-05,-5.49E-05
38,145,-16.2886505,2.5889676,0.0005181,2.3958898,1.081725,0.74383,4.2937878,-0.0209536,0.0059621,0.1066246,-0.0002596,0.0001782
38,144,24.7107506,-50.9121017,-0.0197415,1.8166879,0.9225569,0.7506413,-1.0783055,0.0222742,0.0007131,0.0007172,0.0262948,-5.49E-05
38,143,28.2825871,-50.9304771,0.0005332,2.3958898,1.081725,0.74383,-4.2884068,0.1441033,0.0059628,0.0022927,0.1065026,0.0001777
38,142,31.5993099,55.8655167,-0.0197447,1.8166879,0.9225569,0.7506413,-1.0791073,0.0012645,0.0007138,-2.86E-05,-0.0263328,-5.48E-05
38,141,35.0989265,53.2755203,0.0005334,2.3958898,1.081725,0.74383,-4.2938765,0.0026536,0.0059627,-4.20E-05,-0.1066284,0.0001782
39,146,-18.9427681,6.0954485,-0.0198155,1.8166879,0.9225569,0.7506413,1.1621624,-0.0057021,-0.000748,0.0284367,-6.91E-05,-0.0000555
39,145,-16.1804123,2.5887163,0.000676,2.3958898,1.081725,0.74383,4.3443173,-0.0202518,0.0049161,0.1082382,-0.0002513,0.0001579
39,144,24.7115231,-50.883709,-0.019797,1.8166879,0.9225569,0.7506413,-1.1612506,0.0248725,-0.0007497,0.0007725,0.0283927,-0.0000555
39,143,28.2849598,-50.8222923,0.0006906,2.3958898,1.081725,0.74383,-4.341905,0.1519437,0.004915,0.0023727,0.1081848,0.0001574
39,142,31.5992832,55.8370819,-0.0198005,1.8166879,0.9225569,0.7506413,-1.1621755,0.0013741,-0.0007492,-2.67E-05,-0.0284348,-5.58E-05
39,141,35.0988846,53.1672821,0.0006915,2.3958898,1.081725,0.74383,-4.3443349,0.0021056,0.0049138,-4.19E-05,-0.1082382,0.0001581
40,146,-18.9124222,6.0953746,-0.0198666,1.8166879,0.9225569,0.7506413,1.2379711,-0.0060803,-0.0017418,0.0303459,-7.39E-05,-5.11E-05
40,145,-16.0716324,2.5884595,0.0008207,2.3958898,1.081725,0.74383,4.3531305,-0.0209659,0.0040432,0.1087799,-0.0002568,0.0001447
40,144,24.7123489,-50.8534164,-0.0198481,1.8166879,0.9225569,0.7506413,-1.2369439,0.0275528,-0.0017414,0.0008258,0.0302926,-5.11E-05
40,143,28.2873974,-50.7134933,0.0008344,2.3958898,1.081725,0.74383,-4.3532445,0.1582955,0.0040434,0.0024376,0.108799,0.0001438
40,142,31.5992489,55.8067322,-0.0198517,1.8166879,0.9225569,0.7506413,-1.2379848,0.0015249,-0.0017418,-3.43E-05,-0.0303497,-5.12E-05
40,141,35.0988464,53.058506,0.000836,2.3958898,1.081725,0.74383,-4.3530957,0.0025724,0.004045,-3.82E-05,-0.1087761,0.0001445
41,146,-18.8803101,6.0952964,-0.0199102,1.8166879,0.9225569,0.7506413,1.3078093,-0.0064291,-0.0023609,0.0321121,-7.82E-05,-4.36E-05
41,145,-15.9632149,2.5881853,0.000955,2.3958898,1.081725,0.74383,4.3285257,-0.021847,0.0033211,0.1084175,-0.0002742,0.0001343
41,144,24.7132206,-50.8213615,-0.0198918,1.8166879,0.9225569,0.7506413,-1.3066735,0.030328,-0.0023603,0.0008717,0.0320549,-4.37E-05
41,143,28.2898769,-50.6049995,0.0009679,2.3958898,1.081725,0.74383,-4.3302729,0.1631333,0.0033222,0.0024795,0.1084938,0.0001335
41,142,31.5992203,55.7746239,-0.0198952,1.8166879,0.9225569,0.7506413,-1.3078237,0.0016363,-0.0023588,-2.86E-05,-0.0321083,-4.35E-05
41,141,35.0988045,52.9500923,0.0009703,2.3958898,1.081725,0.74383,-4.3284599,0.0027851,0.0033201,-4.19E-05,-0.1084137,0.0001343
42,146,-18.8465614,6.0952139,-0.0199452,1.8166879,0.9225569,0.7506413,1.3727114,-0.006754,-0.0026947,0.0337487,-8.25E-05,-3.50E-05
42,145,-15.8556776,2.5879047,0.0010784,2.3958898,1.081725,0.74383,4.2905441,-0.0219617,0.0027253,0.1075373,-0.0002806,0.0001234
42,144,24.7141418,-50.787674,-0.0199267,1.8166879,0.9225569,0.7506413,-1.3714734,0.0331978,-0.0026948,0.0009212,0.0336875,-3.49E-05
42,143,28.292387,-50.4973755,0.0010913,2.3958898,1.081725,0.74383,-4.2917903,0.1670016,0.0027246,0.0025101,0.107624,0.0001234
42,142,31.5991859,55.7408676,-0.01993,1.8166879,0.9225569,0.7506413,-1.3727267,0.001742,-0.0026927,-3.44E-05,-0.0337563,-3.48E-05
42,141,35.0987587,52.842556,0.001094,2.3958898,1.081725,0.74383,-4.2904893,0.0025956,0.0027261,-4.58E-05,-0.1075363,0.0001237
43,146,-18.8112755,6.0951376,-0.0199713,1.8166879,0.9225569,0.7506413,1.4335151,-0.0064591,-0.0028147,0.0352859,-7.63E-05,-2.61E-05
43,145,-15.749155,2.5876358,0.0011897,2.3958898,1.081725,0.74383,4.2493593,-0.0210542,0.0022337,0.1065226,-0.0002689,0.0001113
43,144,24.715107,-50.752449,-0.019953,1.8166879,0.9225569,0.7506413,-1.4321788,0.0361592,-0.0028153,0.0009652,0.035225,-2.63E-05
43,143,28.2949123,-50.3907852,0.0012026,2.3958898,1.081725,0.74383,-4.2499556,0.1703326,0.0022321,0.0025253,0.1065903,0.0001113
43,142,31.5991478,55.7055817,-0.0199561,1.8166879,0.9225569,0.7506413,-1.4335287,0.0018968,-0.0028147,-3.81E-05,-0.0352859,-2.61E-05
43,141,35.0987167,52.7360382,0.0012052,2.3958898,1.081725,0.74383,-4.2493139,0.0026702,0.0022332,-4.20E-05,-0.1065178,0.0001112
44,146,-18.77454,6.0950589,-0.0199893,1.8166879,0.9225569,0.7506413,1.4908933,-0.0068133,-0.0027844,0.0367355,-7.87E-05,-1.80E-05
44,145,-15.6436472,2.5873745,0.0012876,2.3958898,1.081725,0.74383,4.2093218,-0.0207751,0.0018274,0.1055078,-0.0002613,9.79E-05
44,144,24.7161198,-50.7157707,-0.0199712,1.8166879,0.9225569,0.7506413,-1.4894661,0.0392186,-0.0027824,0.0010128,0.0366783,-1.82E-05
44,143,28.2974548,-50.2852249,0.0013009,2.3958898,1.081725,0.74383,-4.2092312,0.1733657,0.0018266,0.0025425,0.1055603,9.83E-05
44,142,31.5991116,55.6688461,-0.0199741,1.8166879,0.9225569,0.7506413,-1.4909078,0.0020069,-0.0027848,-3.62E-05,-0.0367356,-1.80E-05
44,141,35.09869,52.6305313,0.0013029,2.3958898,1.081725,0.74383,-4.2092893,0.0018441,0.0018268,-2.67E-05,-0.1055069,0.0000977
45,146,-18.7364216,6.0949707,-0.0199997,1.8166879,0.9225569,0.7506413,1.5453989,-0.0074689,-0.0026437,0.0381184,-8.82E-05,-1.04E-05
45,145,-15.5390806,2.5871162,0.001372,2.3958898,1.081725,0.74383,4.1727417,-0.0205546,0.0014941,0.1045666,-0.0002583,8.44E-05
45,144,24.7171764,-50.6777153,-0.0199819,1.8166879,0.9225569,0.7506413,-1.5438862,0.0423808,-0.0026446,0.0010566,0.0380554,-1.07E-05
45,143,28.3000107,-50.1806145,0.0013855,2.3958898,1.081725,0.74383,-4.1719768,0.1761937,0.0014935,0.0025559,0.1046104,0.0000846
45,142,31.5990715,55.6307259,-0.0199846,1.8166879,0.9225569,0.7506413,-1.5454157,0.0021693,-0.0026449,-4.01E-05,-0.0381202,-1.05E-05
45,141,35.0986481,52.5259743,0.0013873,2.3958898,1.081725,0.74383,-4.172721,0.0026205,0.0014961,-4.19E-05,-0.104557,8.44E-05
46,146,-18.6969852,6.0948753,-0.020004,1.8166879,0.9225569,0.7506413,1.5974867,-0.0077625,-0.002439,0.0394364,-9.54E-05,-4.30E-06
46,145,-15.4353466,2.5868609,0.0014435,2.3958898,1.081725,0.74383,4.1406132,-0.0203751,0.0012187,0.103734,-0.0002553,7.15E-05
46,144,24.7182751,-50.63834,-0.0199862,1.8166879,0.9225569,0.7506413,-1.5958903,0.0456371,-0.0024381,0.0010987,0.0393753,-4.30E-06
46,143,28.3025856,-50.0768509,0.0014573,2.3958898,1.081725,0.74383,-4.1392214,0.178886,0.0012189,0.0025749,0.1037636,7.18E-05
46,142,31.5990353,55.5912895,-0.0199888,1.8166879,0.9225569,0.7506413,-1.5975045,0.0021633,-0.0024389,-3.62E-05,-0.0394364,-4.20E-06
46,141,35.0986061,52.4222336,0.0014588,2.3958898,1.081725,0.74383,-4.1406045,0.0027962,0.0012193,-4.20E-05,-0.1037407,7.15E-05
47,146,-18.6562786,6.0947766,-0.0200024,1.8166879,0.9225569,0.7506413,1.6475254,-0.0080322,-0.0021924,0.0407066,-9.87E-05,1.60E-06
47,145,-15.3324003,2.5866072,0.0015037,2.3958898,1.081725,0.74383,4.1090426,-0.0202087,0.0009937,0.1029463,-0.0002537,6.02E-05
47,144,24.7194233,-50.5976982,-0.0199849,1.8166879,0.9225569,0.7506413,-1.6458474,0.048991,-0.0021917,0.0011482,0.0406418,1.30E-06
47,143,28.3051758,-49.9738808,0.0015178,2.3958898,1.081725,0.74383,-4.107574,0.1813435,0.0009967,0.0025902,0.1029701,0.0000605
47,142,31.5989914,55.5505829,-0.0199873,1.8166879,0.9225569,0.7506413,-1.6475434,0.0024291,-0.0021922,-4.39E-05,-0.0407066,1.50E-06
47,141,35.0985641,52.319294,0.001519,2.3958898,1.081725,0.74383,-4.1090321,0.0029402,0.0009943,-4.20E-05,-0.1029396,6.02E-05
48,146,-18.6143513,6.0946751,-0.0199967,1.8166879,0.9225569,0.7506413,1.69582,-0.0082871,-0.0019304,0.0419273,-0.0001015,5.70E-06
48,145,-15.230195,2.5863562,0.0015539,2.3958898,1.081725,0.74383,4.0804288,-0.020062,0.0008095,0.1022053,-0.000251,0.0000502
48,144,24.7206154,-50.5558357,-0.0199793,1.8166879,0.9225569,0.7506413,-1.6940611,0.0524361,-0.0019291,0.0011921,0.0418625,5.60E-06
48,143,28.3077755,-49.8716507,0.0015684,2.3958898,1.081725,0.74383,-4.078564,0.1836698,0.0008097,0.0025997,0.1022301,0.0000506
48,142,31.5989437,55.5086555,-0.0199814,1.8166879,0.9225569,0.7506413,-1.6958387,0.002554,-0.0019302,-4.77E-05,-0.0419274,5.90E-06
48,141,35.0985146,52.2170944,0.0015692,2.3958898,1.081725,0.74383,-4.080424,0.0034552,0.0008097,-4.95E-05,-0.1021996,0.0000502
49,146,-18.5712395,6.0945702,-0.019987,1.8166879,0.9225569,0.7506413,1.742622,-0.0085307,-0.0016666,0.0431118,-0.0001049,9.70E-06
49,145,-15.1285925,2.5861065,0.0015948,2.3958898,1.081725,0.74383,4.0585393,-0.0199512,0.0006583,0.1016025,-0.0002497,0.0000409
49,144,24.7218475,-50.5127831,-0.0199698,1.8166879,0.9225569,0.7506413,-1.7407826,0.055972,-0.0016645,0.0012321,0.0430526,9.50E-06
49,143,28.3103943,-49.7700348,0.0016097,2.3958898,1.081725,0.74383,-4.0559864,0.1860155,0.0006574,0.0026188,0.1016159,0.0000413
49,142,31.5988998,55.4655418,-0.0199719,1.8166879,0.9225569,0.7506413,-1.7426409,0.0026688,-0.0016658,-4.39E-05,-0.0431137,9.50E-06
49,141,35.0984612,52.1154938,0.0016103,2.3958898,1.081725,0.74383,-4.0585477,0.0033039,0.00066,-5.34E-05,-0.1016006,4.11E-05
50,146,-18.5269718,6.0944619,-0.0199748,1.8166879,0.9225569,0.7506413,1.7881385,-0.0087643,-0.001413,0.0442677,-0.0001083,1.22E-05
50,145,-15.0273809,2.5858574,0.0016274,2.3958898,1.081725,0.74383,4.0457092,-0.0198864,0.0005387,0.1012116,-0.0002491,0.0000326
50,144,24.7231274,-50.4685783,-0.0199578,1.8166879,0.9225569,0.7506413,-1.7862189,0.0595943,-0.0014126,0.0012799,0.0442048,1.20E-05
50,143,28.3130264,-49.6688271,0.0016424,2.3958898,1.081725,0.74383,-4.0422963,0.188552,0.0005351,0.0026321,0.1012077,3.27E-05
50,142,31.598856,55.4212723,-0.0199597,1.8166879,0.9225569,0.7506413,-1.7881582,0.0026311,-0.0014137,-4.38E-05,-0.0442695,1.22E-05
50,141,35.098423,52.0142822,0.0016428,2.3958898,1.081725,0.74383,-4.0457353,0.0024872,0.0005354,-3.82E-05,-0.1012116,0.0000325
51,146,-18.4815807,6.0943518,-0.0199605,1.8166879,0.9225569,0.7506413,1.8325423,-0.0089916,-0.0011749,0.0453911,-0.0001101,1.43E-05
51,145,-14.9263268,2.5856094,0.0016516,2.3958898,1.081725,0.74383,4.0423966,-0.0198691,0.000433,0.1010541,-0.000248,0.0000242
51,144,24.7244511,-50.4232521,-0.0199437,1.8166879,0.9225569,0.7506413,-1.830541,0.0633047,-0.0011749,0.0013237,0.0453262,1.41E-05
51,143,28.3156815,-49.5677986,0.001667,2.3958898,1.081725,0.74383,-4.0381094,0.1914085,0.0004337,0.0026551,0.1010285,2.46E-05
51,142,31.5988064,55.3758774,-0.0199452,1.8166879,0.9225569,0.7506413,-1.8325622,0.0029847,-0.0011762,-4.96E-05,-0.0453949,1.45E-05
51,141,35.098381,51.9132271,0.001667,2.3958898,1.081725,0.74383,-4.0424392,0.0032915,0.0004335,-4.20E-05,-0.1010551,0.0000242
52,146,-18.435091,6.0942383,-0.0199446,1.8166879,0.9225569,0.7506413,1.8759799,-0.009212,-0.0009638,0.0464897,-0.0001135,1.59E-05
52,145,-14.8252068,2.585361,0.0016689,2.3958898,1.081725,0.74383,4.0473033,-0.0198928,0.0003556,0.10112,-0.0002484,0.0000173
52,144,24.7258167,-50.3768234,-0.0199282,1.8166879,0.9225569,0.7506413,-1.8738957,0.0670957,-0.0009612,0.0013656,0.0464287,1.55E-05
52,143,28.3183613,-49.4667168,0.0016844,2.3958898,1.081725,0.74383,-4.0422543,0.1944648,0.0003532,0.0026798,0.1010818,1.74E-05
52,142,31.5987549,55.3293877,-0.0199294,1.8166879,0.9225569,0.7506413,-1.8760001,0.0029749,-0.000962,-5.15E-05,-0.0464897,1.58E-05
52,141,35.0983276,51.8121147,0.0016842,2.3958898,1.081725,0.74383,-4.0473605,0.0034788,0.0003522,-5.34E-05,-0.1011124,0.0000172
53,146,-18.3875256,6.0941224,-0.0199281,1.8166879,0.9225569,0.7506413,1.9186148,-0.0094288,-0.0007731,0.0475654,-0.0001159,1.65E-05
53,145,-14.7238569,2.5851119,0.0016801,2.3958898,1.081725,0.74383,4.058072,-0.0199455,0.0002838,0.1013499,-0.0002491,1.12E-05
53,144,24.7272282,-50.3293266,-0.0199116,1.8166879,0.9225569,0.7506413,-1.9164476,0.070961,-0.0007725,0.0014115,0.0474968,1.66E-05
53,143,28.3210678,-49.3654175,0.001696,2.3958898,1.081725,0.74383,-4.0524442,0.1977261,0.0002879,0.0027065,0.1012993,1.16E-05
53,142,31.5986996,55.2818298,-0.0199128,1.8166879,0.9225569,0.7506413,-1.9186354,0.0030559,-0.0007752,-5.53E-05,-0.0475579,1.66E-05
53,141,35.0982742,51.710762,0.0016955,2.3958898,1.081725,0.74383,-4.0581392,0.0040334,0.000286,-5.34E-05,-0.1013527,1.13E-05
54,146,-18.3388977,6.0940037,-0.0199109,1.8166879,0.9225569,0.7506413,1.9606094,-0.0096409,-0.0006102,0.0486279,-0.0001187,1.72E-05
54,145,-14.6221771,2.584862,0.0016873,2.3958898,1.081725,0.74383,4.0719007,-0.0200135,0.0002345,0.1016798,-0.0002499,7.20E-06
54,144,24.7286835,-50.2807617,-0.0198948,1.8166879,0.9225569,0.7506413,-1.958358,0.0749029,-0.0006099,0.0014553,0.0485649,1.68E-05
54,143,28.3238049,-49.2638016,0.0017029,2.3958898,1.081725,0.74383,-4.065911,0.2010212,0.0002335,0.0027371,0.1016159,6.90E-06
54,142,31.59865,55.2332077,-0.0198957,1.8166879,0.9225569,0.7506413,-1.9606306,0.0031278,-0.0006082,-4.96E-05,-0.0486221,1.71E-05
54,141,35.0982132,51.6090813,0.0017024,2.3958898,1.081725,0.74383,-4.0719737,0.0039134,0.0002334,-6.10E-05,-0.1016807,6.90E-06
55,146,-18.2892265,6.0938821,-0.019894,1.8166879,0.9225569,0.7506413,2.0021004,-0.0098511,-0.0004712,0.0496712,-0.0001216,1.69E-05
55,145,-14.5201397,2.5846112,0.0016911,2.3958898,1.081725,0.74383,4.086055,-0.0200829,0.0001857,0.1020374,-0.0002508,3.80E-06
55,144,24.7301826,-50.2311516,-0.0198781,1.8166879,0.9225569,0.7506413,-1.9997632,0.0789223,-0.0004693,0.0014991,0.0496101,1.67E-05
55,143,28.3265762,-49.1618309,0.0017071,2.3958898,1.081725,0.74383,-4.0799143,0.2042751,0.0001886,0.0027713,0.1019707,4.20E-06
55,142,31.5985947,55.1835327,-0.0198788,1.8166879,0.9225569,0.7506413,-2.0021214,0.003368,-0.0004698,-5.53E-05,-0.049675,1.69E-05
55,141,35.0981674,51.5070381,0.0017064,2.3958898,1.081725,0.74383,-4.0861298,0.0031132,0.0001869,-4.58E-05,-0.1020432,4.00E-06
56,146,-18.2385197,6.0937576,-0.0198777,1.8166879,0.9225569,0.7506413,2.0432024,-0.0100582,-0.0003509,0.0507068,-0.0001245,1.63E-05
56,145,-14.4177771,2.5843597,0.0016938,2.3958898,1.081725,0.74383,4.0982786,-0.020143,0.000154,0.1023626,-0.0002515,2.70E-06
56,144,24.7317276,-50.1805,-0.0198617,1.8166879,0.9225569,0.7506413,-2.0407773,0.0830161,-0.0003518,0.001545,0.0506516,1.64E-05
56,143,28.3293743,-49.059536,0.0017095,2.3958898,1.081725,0.74383,-4.0921617,0.2073454,0.0001524,0.0027981,0.1022949,2.40E-06
56,142,31.5985584,55.1328316,-0.0198625,1.8166879,0.9225569,0.7506413,-2.043224,0.0020191,-0.0003525,-3.63E-05,-0.0507011,1.63E-05
56,141,35.0981178,51.4046783,0.0017089,2.3958898,1.081725,0.74383,-4.0983479,0.0039377,0.000153,-4.96E-05,-0.1023598,2.50E-06
57,146,-18.1867867,6.0936308,-0.0198619,1.8166879,0.9225569,0.7506413,2.0840126,-0.010265,-0.0002561,0.051733,-0.0001268,1.58E-05
57,145,-14.3151636,2.5841076,0.0016955,2.3958898,1.081725,0.74383,4.1070533,-0.020186,0.0001213,0.1026135,-0.0002521,1.70E-06
57,144,24.7333202,-50.1288223,-0.0198461,1.8166879,0.9225569,0.7506413,-2.081496,0.0871755,-0.0002566,0.0015926,0.0516777,1.56E-05
57,143,28.3322048,-48.9569817,0.0017116,2.3958898,1.081725,0.74383,-4.1010791,0.2101575,0.0001243,0.0028305,0.1025543,2.10E-06
57,142,31.5985374,55.0810928,-0.0198467,1.8166879,0.9225569,0.7506413,-2.0840349,0.0018114,-0.000256,-2.10E-05,-0.0517388,1.58E-05
57,141,35.0980721,51.302063,0.0017109,2.3958898,1.081725,0.74383,-4.1071172,0.0032022,0.0001234,-4.57E-05,-0.1026153,2.00E-06
58,146,-18.1340313,6.0935016,-0.0198472,1.8166879,0.9225569,0.7506413,2.1246121,-0.0104707,-0.0001783,0.0527554,-0.0001292,1.47E-05
58,145,-14.2124004,2.5838549,0.0016981,2.3958898,1.081725,0.74383,4.1116981,-0.0202089,0.0001009,0.1027632,-0.0002527,2.60E-06
58,144,24.7349548,-50.0761261,-0.0198316,1.8166879,0.9225569,0.7506413,-2.1220004,0.0914062,-0.0001774,0.0016346,0.0526962,1.45E-05
58,143,28.3350525,-48.8542671,0.0017136,2.3958898,1.081725,0.74383,-4.1059199,0.2126923,0.0000992,0.0028477,0.1027146,2.00E-06
58,142,31.5985146,55.0283394,-0.0198319,1.8166879,0.9225569,0.7506413,-2.1246348,0.0016997,-0.0001777,-2.28E-05,-0.0527534,1.48E-05
58,141,35.0980301,51.1992989,0.0017132,2.3958898,1.081725,0.74383,-4.1117545,0.0031159,0.0000996,-4.20E-05,-0.1027641,0.0000023
59,146,-18.0802631,6.0933695,-0.0198336,1.8166879,0.9225569,0.7506413,2.1650692,-0.010675,-0.0001159,0.0537682,-0.0001321,1.36E-05
59,145,-14.1095896,2.5836022,0.0017007,2.3958898,1.081725,0.74383,4.1123075,-0.020212,0.0000777,0.1028108,-0.0002527,2.60E-06
59,144,24.7366409,-50.0224152,-0.019818,1.8166879,0.9225569,0.7506413,-2.1623582,0.0957067,-0.0001157,0.0016861,0.0537109,1.36E-05
59,143,28.337925,-48.7514992,0.0017164,2.3958898,1.081725,0.74383,-4.1067221,0.2149229,0.0000825,0.0028725,0.1027679,2.80E-06
59,142,31.5984955,54.9745674,-0.0198183,1.8166879,0.9225569,0.7506413,-2.1650928,0.0016395,-0.0001157,-1.91E-05,-0.053772,1.36E-05
59,141,35.0979958,51.0964966,0.0017162,2.3958898,1.081725,0.74383,-4.1123563,0.003072,0.0000802,-3.43E-05,-0.1028023,3.00E-06
60,146,-18.0254803,6.0932355,-0.0198212,1.8166879,0.9225569,0.7506413,2.2054426,-0.01088,-0.0000686,0.0547828,-0.000134,1.24E-05
60,145,-14.0068235,2.5833495,0.0017046,2.3958898,1.081725,0.74383,4.1095886,-0.0201987,0.0000657,0.1027661,-0.0002527,3.90E-06
60,144,24.738369,-49.9676895,-0.0198058,1.8166879,0.9225569,0.7506413,-2.202628,0.1000731,-0.0000674,0.0017281,0.0547257,1.22E-05
60,143,28.3408108,-48.6487694,0.0017199,2.3958898,1.081725,0.74383,-4.1041483,0.216842,0.0000663,0.0028858,0.1027298,3.50E-06
60,142,31.5984726,54.9197884,-0.019806,1.8166879,0.9225569,0.7506413,-2.2054666,0.0016111,-0.0000669,-2.29E-05,-0.054779,1.23E-05
60,141,35.0979576,50.9937286,0.0017198,2.3958898,1.081725,0.74383,-4.1096317,0.0030527,0.0000651,-3.82E-05,-0.102768,3.60E-06
61,146,-17.9696865,6.0930982,-0.0198101,1.8166879,0.9225569,0.7506413,2.2457809,-0.0110841,-0.0000322,0.0557938,-0.0001373,0.0000111
61,145,-13.9041662,2.5830972,0.0017086,2.3958898,1.081725,0.74383,4.1046229,-0.0201744,0.0000501,0.1026573,-0.0002523,4.00E-06
61,144,24.7401466,-49.9119453,-0.0197948,1.8166879,0.9225569,0.7506413,-2.2428588,0.1044955,-0.0000314,0.0017776,0.0557442,1.10E-05
61,143,28.3437099,-48.5461426,0.001724,2.3958898,1.081725,0.74383,-4.0992485,0.2185629,0.0000546,0.0028991,0.1026268,4.10E-06
61,142,31.5984516,54.8639946,-0.019795,1.8166879,0.9225569,0.7506413,-2.245806,0.0016038,-0.0000307,-2.10E-05,-0.0557938,1.10E-05
61,141,35.0979118,50.8910789,0.001724,2.3958898,1.081725,0.74383,-4.1046607,0.0039696,0.0000524,-4.58E-05,-0.1026497,4.20E-06
62,146,-17.9128799,6.0929585,-0.0198003,1.8166879,0.9225569,0.7506413,2.2861269,-0.0112895,-0.0000027,0.0568066,-0.0001397,9.80E-06
62,145,-13.8016529,2.5828455,0.0017133,2.3958898,1.081725,0.74383,4.0986186,-0.0201448,0.0000436,0.1025133,-0.0002517,4.70E-06
62,144,24.741972,-49.8551941,-0.0197853,1.8166879,0.9225569,0.7506413,-2.2830915,0.1089868,-0.0000035,0.0018254,0.0567512,9.50E-06
62,143,28.3466263,-48.4436569,0.0017285,2.3958898,1.081725,0.74383,-4.0932234,0.2201273,0.0000418,0.0029164,0.1024857,4.50E-06
62,142,31.5984287,54.8071823,-0.0197851,1.8166879,0.9225569,0.7506413,-2.2861524,0.001611,-0.0000054,-2.29E-05,-0.0568123,9.90E-06
